"X"	"Y"	"B07"	"B06"	"B05"	"B04"	"B03"	"B02"	"B01"
462101.000000	6978431.000000	87.963829	59.314529	13.549450	6.419107	9.534614	4.000000	4.000000
462131.000000	6978431.000000	84.468307	58.096096	14.215993	6.847974	10.350351	4.000000	4.000000
462161.000000	6978431.000000	81.946968	56.744164	14.567059	7.020028	10.233232	4.000000	4.000000
462191.000000	6978431.000000	78.707100	55.209126	14.943922	6.859522	10.241597	4.824191	5.000000
462221.000000	6978431.000000	76.703568	54.298149	15.950292	7.368498	10.368498	5.000000	5.000000
462251.000000	6978431.000000	80.686760	58.956993	23.300467	9.130711	10.987668	9.969526	10.000000
462281.000000	6978431.000000	88.232033	76.627731	56.913403	42.357555	29.510302	10.000000	10.000000
461561.000000	6978461.000000	97.445984	73.554016	34.445984	30.337948	25.108034	9.445983	9.000000
461591.000000	6978461.000000	99.956947	67.964867	16.458223	9.234368	12.221246	6.147021	6.000000
461621.000000	6978461.000000	100.526192	68.254097	16.845709	8.389905	11.051902	5.872951	6.000000
461651.000000	6978461.000000	102.286400	71.033905	18.962936	10.089757	12.803356	5.000000	5.000000
461681.000000	6978461.000000	102.521957	71.242058	19.016867	10.747149	13.225193	5.000000	5.000000
461711.000000	6978461.000000	100.811165	68.682739	17.923428	10.161669	12.369410	5.000000	5.000000
461741.000000	6978461.000000	95.401932	65.838509	16.275085	8.533523	11.445983	5.000000	5.000000
461771.000000	6978461.000000	90.771515	63.345978	15.783986	7.863553	10.927604	5.000000	5.000000
461801.000000	6978461.000000	92.595421	63.485287	14.809791	7.136156	10.434344	5.000000	5.000000
461831.000000	6978461.000000	93.817039	63.861984	14.861984	6.601531	10.416001	5.000000	5.000000
461861.000000	6978461.000000	95.316742	65.413994	15.750277	8.001214	11.021417	5.000000	5.000000
461891.000000	6978461.000000	97.828568	66.828568	16.414284	8.630747	11.445983	5.000000	5.000000
461921.000000	6978461.000000	97.338005	65.362381	15.024380	7.198270	10.035253	5.000000	5.000000
461951.000000	6978461.000000	93.896667	63.826050	15.000000	7.445983	10.336908	5.000000	5.000000
461981.000000	6978461.000000	91.937134	63.207275	15.238708	7.923398	10.981222	5.000000	5.000000
462011.000000	6978461.000000	90.967529	63.000000	15.761031	8.546527	11.445983	5.000000	5.000000
462041.000000	6978461.000000	92.006920	64.000648	17.974354	10.167638	12.623868	5.000000	5.000000
462071.000000	6978461.000000	87.549004	62.315926	17.277145	8.714550	11.216196	4.515237	5.000000
462101.000000	6978461.000000	93.432281	61.992661	14.181229	6.375998	10.034651	4.000000	4.000000
462131.000000	6978461.000000	95.460983	62.470570	13.955618	6.338003	9.492101	4.000000	4.000000
462161.000000	6978461.000000	94.915359	62.518795	13.434286	6.000000	9.434286	4.000000	4.000000
462191.000000	6978461.000000	90.235588	60.301579	14.095483	6.581671	9.757480	5.191766	5.000000
462221.000000	6978461.000000	87.068573	59.226593	15.384610	7.176609	10.176609	5.445983	5.000000
462251.000000	6978461.000000	87.476471	65.570656	31.451656	17.283762	15.918496	10.858774	10.000000
461561.000000	6978491.000000	95.199265	74.445984	37.574944	38.461308	28.789534	10.000000	10.000000
461591.000000	6978491.000000	99.259926	67.448761	17.211935	10.122758	12.582122	6.170659	6.000000
461621.000000	6978491.000000	101.712585	68.509590	16.251770	8.033324	11.082150	5.872951	6.000000
461651.000000	6978491.000000	102.000000	69.834816	18.023159	9.304193	12.291162	5.000000	5.000000
461681.000000	6978491.000000	102.115707	70.005028	18.253088	10.274220	12.707201	5.000000	5.000000
461711.000000	6978491.000000	100.980835	69.675980	18.688566	10.678327	12.644176	5.000000	5.000000
461741.000000	6978491.000000	96.340851	66.344742	16.979486	9.694909	11.715405	5.000000	5.000000
461771.000000	6978491.000000	90.670357	63.700947	16.094648	8.270307	11.522862	5.000000	5.000000
461801.000000	6978491.000000	94.369804	64.535530	15.647267	7.587375	11.119608	5.000000	5.000000
461831.000000	6978491.000000	95.631744	64.905518	15.735723	7.893683	10.641794	5.000000	5.000000
461861.000000	6978491.000000	96.306778	67.079330	17.422867	9.655250	11.924982	5.000000	5.000000
461891.000000	6978491.000000	99.060509	67.581963	17.513971	9.930838	12.026960	5.000000	5.000000
461921.000000	6978491.000000	98.338928	66.440331	16.012896	8.672106	10.858764	5.000000	5.000000
461951.000000	6978491.000000	95.118011	64.854668	15.835888	8.149211	10.959863	5.000000	5.000000
461981.000000	6978491.000000	92.932449	63.869164	16.250275	8.175679	11.087839	5.000000	5.000000
462011.000000	6978491.000000	91.499001	63.225792	16.732935	8.539866	11.427458	5.000000	5.000000
462041.000000	6978491.000000	93.059616	63.777424	16.599869	8.748741	11.201785	5.000000	5.000000
462071.000000	6978491.000000	92.989029	63.793114	16.973221	8.974526	11.368426	4.515237	5.000000
462101.000000	6978491.000000	94.448006	63.184654	14.415167	6.899407	10.310403	4.000000	4.000000
462131.000000	6978491.000000	96.428932	63.818832	14.255607	7.061680	10.118384	4.000000	4.000000
462161.000000	6978491.000000	97.080467	63.451584	14.605824	6.963621	10.034893	4.000000	4.000000
462191.000000	6978491.000000	96.000435	63.246052	14.942723	7.185244	10.214096	5.648382	6.000000
462221.000000	6978491.000000	94.819374	63.368382	16.712645	8.037254	11.037254	6.000000	6.000000
462251.000000	6978491.000000	99.538635	78.792908	45.946152	29.924503	22.001755	11.963431	12.000000
461561.000000	6978521.000000	92.242599	72.763000	41.621300	38.395508	27.779810	10.000000	10.000000
461591.000000	6978521.000000	100.467041	66.635780	15.359543	8.949572	11.370608	6.170659	6.000000
461621.000000	6978521.000000	101.710548	67.283287	15.896006	7.866900	10.816841	5.872951	6.000000
461651.000000	6978521.000000	101.070091	67.895462	16.681713	8.477444	11.496077	5.000000	5.000000
461681.000000	6978521.000000	101.665924	68.373100	16.315634	8.110107	11.270256	5.000000	5.000000
461711.000000	6978521.000000	101.772598	68.954628	17.182365	8.648191	11.263888	5.000000	5.000000
461741.000000	6978521.000000	99.500481	67.354256	16.407455	8.873933	11.384303	5.000000	5.000000
461771.000000	6978521.000000	97.914108	66.005600	15.750871	7.991175	10.960544	5.000000	5.000000
461801.000000	6978521.000000	99.576996	66.860184	15.641794	7.169327	10.860188	5.000000	5.000000
461831.000000	6978521.000000	98.685112	66.842461	16.837605	8.834333	11.418332	5.000000	5.000000
461861.000000	6978521.000000	96.279686	66.314255	17.433060	8.818450	11.429643	5.000000	5.000000
461891.000000	6978521.000000	97.414543	65.770927	16.996719	8.637056	10.996719	5.000000	5.000000
461921.000000	6978521.000000	97.804947	66.101852	16.258705	8.243831	10.999864	5.000000	5.000000
461951.000000	6978521.000000	95.438560	64.716660	16.004232	8.092899	11.089482	5.000000	5.000000
461981.000000	6978521.000000	93.652367	64.288757	15.676057	8.286152	11.286152	5.000000	5.000000
462011.000000	6978521.000000	92.350281	63.807789	15.703189	8.313284	11.313284	5.000000	5.000000
462041.000000	6978521.000000	93.879295	63.922749	16.547956	8.900603	11.256940	5.000000	5.000000
462071.000000	6978521.000000	95.244530	64.523727	16.804878	8.676661	11.286756	4.813704	5.000000
462101.000000	6978521.000000	95.298706	64.096931	15.556216	7.732354	10.518655	4.452801	5.000000
462131.000000	6978521.000000	96.964111	65.281380	15.665432	8.187391	10.976340	4.000000	4.000000
462161.000000	6978521.000000	99.409492	66.234566	16.181410	7.491132	10.487964	4.000000	4.000000
462191.000000	6978521.000000	99.240837	65.352928	15.699174	7.326958	10.325758	6.155834	7.000000
462221.000000	6978521.000000	99.623627	67.808563	18.943398	8.984867	11.604000	6.615697	7.000000
462251.000000	6978521.000000	100.676933	81.512894	49.480377	29.839113	21.240513	12.448897	13.000000
461561.000000	6978551.000000	95.000000	72.186516	42.604492	40.791012	29.000000	10.000000	10.000000
461591.000000	6978551.000000	99.143204	66.473846	15.546081	9.051775	11.767962	6.170659	6.000000
461621.000000	6978551.000000	96.997551	66.604492	16.737144	8.156193	11.368346	5.872951	6.000000
461651.000000	6978551.000000	96.930397	66.292000	16.483046	8.083011	11.483046	5.000000	5.000000
461681.000000	6978551.000000	98.080650	66.000000	15.820608	7.853033	11.000000	5.000000	5.000000
461711.000000	6978551.000000	100.151237	66.732956	16.082174	8.241297	11.000000	5.000000	5.000000
461741.000000	6978551.000000	99.744537	67.322510	16.113523	8.184495	11.184495	5.000000	5.000000
461771.000000	6978551.000000	98.907585	66.631203	15.698595	7.810514	11.056802	5.000000	5.000000
461801.000000	6978551.000000	99.471535	67.251617	17.031698	7.887810	11.251618	5.000000	5.000000
461831.000000	6978551.000000	98.979507	67.646980	18.227509	9.643511	12.062978	5.000000	5.000000
461861.000000	6978551.000000	97.830894	67.558319	18.557642	9.460382	11.706929	5.000000	5.000000
461891.000000	6978551.000000	97.981224	65.578140	16.414284	8.163852	10.809791	5.000000	5.000000
461921.000000	6978551.000000	99.427177	66.196579	15.614136	7.614136	10.599399	5.000000	5.000000
461951.000000	6978551.000000	97.784821	65.849060	16.658701	8.417404	10.991125	5.000000	5.000000
461981.000000	6978551.000000	94.323807	64.745705	16.676451	8.676452	11.280945	5.000000	5.000000
462011.000000	6978551.000000	92.879303	64.249207	16.395506	8.395507	11.000000	5.000000	5.000000
462041.000000	6978551.000000	97.478455	66.258263	17.157801	8.731661	11.278813	5.000000	5.000000
462071.000000	6978551.000000	95.163422	66.425980	17.706964	9.880269	11.688542	5.000000	5.000000
462101.000000	6978551.000000	98.117584	65.820007	16.439474	9.014970	11.229973	4.735428	5.000000
462131.000000	6978551.000000	100.053658	67.026825	17.000000	9.014877	11.746752	4.000000	4.000000
462161.000000	6978551.000000	101.037224	67.170204	16.393951	8.170207	10.828237	4.000000	4.000000
462191.000000	6978551.000000	99.077530	66.320374	16.313915	8.229239	10.930467	6.472573	7.000000
462221.000000	6978551.000000	101.416000	71.453316	24.660334	11.924167	12.320659	7.000000	7.000000
462251.000000	6978551.000000	98.234131	83.099342	57.670292	34.189640	25.067827	12.940654	13.000000
461561.000000	6978581.000000	93.429176	74.785408	40.429176	44.531548	30.746138	9.214589	9.000000
461591.000000	6978581.000000	99.777077	66.647552	17.053148	9.484090	11.531121	6.137149	6.000000
461621.000000	6978581.000000	96.573975	66.785408	17.522556	8.756565	11.510798	5.972736	6.000000
461651.000000	6978581.000000	97.225342	66.785408	17.674479	9.560650	12.043695	5.379389	5.000000
461681.000000	6978581.000000	98.634506	66.785408	17.104660	8.949813	11.298604	5.000000	5.000000
461711.000000	6978581.000000	99.635864	67.472076	16.746809	8.743803	11.594249	5.000000	5.000000
461741.000000	6978581.000000	100.014389	67.785408	17.785412	10.130836	11.885512	5.000000	5.000000
461771.000000	6978581.000000	99.461052	67.785408	17.175316	9.468152	11.816230	5.000000	5.000000
461801.000000	6978581.000000	98.636848	68.421600	18.921276	9.950166	12.033465	5.000000	5.000000
461831.000000	6978581.000000	98.339905	69.112144	20.076094	11.818827	13.244781	5.326732	5.000000
461861.000000	6978581.000000	98.344162	69.198349	20.677155	11.847286	13.491360	5.631619	6.000000
461891.000000	6978581.000000	97.014893	65.828568	17.199696	8.842353	11.516970	5.000000	5.000000
461921.000000	6978581.000000	98.195442	65.688530	15.809791	7.785830	10.529660	5.000000	5.000000
461951.000000	6978581.000000	96.703728	65.645805	17.296270	8.643924	11.168625	5.000000	5.000000
461981.000000	6978581.000000	95.219925	66.090935	17.785412	9.879247	11.879247	5.000000	5.000000
462011.000000	6978581.000000	95.616425	66.491447	17.537968	9.410608	11.658051	5.000000	5.000000
462041.000000	6978581.000000	99.399796	67.641640	17.630451	9.009871	11.316107	5.000000	5.000000
462071.000000	6978581.000000	97.227097	67.030472	17.595327	9.694009	12.205422	5.000000	5.000000
462101.000000	6978581.000000	97.847244	65.323418	15.256320	7.854708	11.105228	4.735428	5.000000
462131.000000	6978581.000000	98.101891	65.261642	15.844661	7.761375	11.002672	4.000000	4.000000
462161.000000	6978581.000000	98.663574	65.488258	15.242791	7.386352	10.121396	4.000000	4.000000
462191.000000	6978581.000000	99.015350	66.992302	17.418224	9.754654	11.813470	6.472573	7.000000
462221.000000	6978581.000000	100.967926	75.552162	32.190041	17.744974	16.192293	7.000000	7.000000
462251.000000	6978581.000000	94.390938	84.328354	68.676102	49.967239	34.420658	13.718297	14.000000
461561.000000	6978611.000000	91.869560	75.000000	41.695663	44.869560	32.000000	9.000000	9.000000
461591.000000	6978611.000000	100.801918	67.813431	17.836069	10.655236	12.588035	6.127994	6.000000
461621.000000	6978611.000000	97.770439	68.130440	18.867586	10.259892	12.471888	6.000000	6.000000
461651.000000	6978611.000000	98.389114	68.422638	19.130442	11.647395	13.292193	5.483046	5.000000
461681.000000	6978611.000000	99.565224	68.527924	18.704651	11.240150	13.100719	5.000000	5.000000
461711.000000	6978611.000000	100.251892	68.428993	17.682665	9.883695	12.043281	5.000000	5.000000
461741.000000	6978611.000000	100.565224	68.565224	18.565220	11.000000	12.565221	5.000000	5.000000
461771.000000	6978611.000000	100.318932	68.359589	18.233540	10.314950	12.220382	5.000000	5.000000
461801.000000	6978611.000000	98.929031	69.407043	19.889278	11.499374	12.841824	5.000000	5.000000
461831.000000	6978611.000000	98.330086	69.510956	20.416002	12.012872	13.777740	5.416001	5.000000
461861.000000	6978611.000000	97.873634	69.647697	21.133339	12.841794	13.777154	5.804189	6.000000
461891.000000	6978611.000000	95.923599	66.159630	17.979506	9.745343	12.000000	5.000000	5.000000
461921.000000	6978611.000000	96.500343	65.830475	17.141041	9.533319	11.841077	5.000000	5.000000
461951.000000	6978611.000000	96.639656	66.747635	18.214315	10.089860	11.975812	5.000000	5.000000
461981.000000	6978611.000000	96.635040	67.665680	18.867748	10.758096	12.495403	5.000000	5.000000
462011.000000	6978611.000000	97.777786	68.130440	18.637321	10.023849	12.160826	5.000000	5.000000
462041.000000	6978611.000000	100.288467	68.383324	18.121700	9.553723	11.776862	5.000000	5.000000
462071.000000	6978611.000000	97.545715	67.030472	17.210764	8.906293	11.484763	5.000000	5.000000
462101.000000	6978611.000000	96.530510	64.515923	14.430490	6.749554	10.250665	4.735428	5.000000
462131.000000	6978611.000000	96.133148	64.044380	14.044382	7.000000	10.000000	4.000000	4.000000
462161.000000	6978611.000000	99.868576	65.868576	15.000000	6.754532	10.000000	4.000000	4.000000
462191.000000	6978611.000000	101.824188	68.284576	17.536959	10.140767	12.332593	6.472573	7.000000
462221.000000	6978611.000000	99.584000	74.812004	34.872009	21.608177	18.929567	7.000000	7.000000
461561.000000	6978641.000000	91.345032	70.914436	45.255280	42.964909	30.514744	9.000000	9.000000
461591.000000	6978641.000000	100.627251	70.089836	19.625263	12.461637	13.704299	6.127994	6.000000
461621.000000	6978641.000000	100.439240	69.951851	19.733868	10.853078	12.733868	6.000000	6.000000
461651.000000	6978641.000000	100.301674	70.127052	19.970362	11.520491	13.171925	5.483046	5.000000
461681.000000	6978641.000000	100.423691	70.415726	20.354141	11.846296	13.628336	5.000000	5.000000
461711.000000	6978641.000000	100.011475	69.671486	20.464706	11.150681	12.912803	5.000000	5.000000
461741.000000	6978641.000000	100.044876	69.000000	19.771044	10.815919	12.815919	5.000000	5.000000
461771.000000	6978641.000000	99.588089	69.218910	20.696106	11.945469	13.633900	5.295478	5.000000
461801.000000	6978641.000000	98.408684	70.000000	22.023008	13.747911	14.273516	5.345030	5.000000
461831.000000	6978641.000000	98.026207	69.584000	21.531586	12.848583	13.719993	5.617498	5.000000
461861.000000	6978641.000000	97.584900	68.993095	21.592522	12.719054	13.768024	5.804189	6.000000
461891.000000	6978641.000000	96.012070	66.869125	19.407761	11.157215	12.702373	5.000000	5.000000
461921.000000	6978641.000000	96.966507	66.345032	17.533173	9.088882	11.428064	5.000000	5.000000
461951.000000	6978641.000000	98.451645	67.334595	17.655512	9.246229	11.895834	5.000000	5.000000
461981.000000	6978641.000000	99.445488	68.005539	18.173603	9.795557	11.959374	5.000000	5.000000
462011.000000	6978641.000000	100.144875	68.527344	18.351732	9.636044	11.763671	5.000000	5.000000
462041.000000	6978641.000000	100.216370	68.905144	18.277550	9.912084	11.905142	5.000000	5.000000
462071.000000	6978641.000000	98.668098	67.197731	16.714764	8.523527	11.356269	5.000000	5.000000
462101.000000	6978641.000000	98.528641	65.058899	14.256289	6.397892	9.845227	4.735428	5.000000
462131.000000	6978641.000000	99.090248	65.371613	14.029069	6.071952	10.000000	4.000000	4.000000
462161.000000	6978641.000000	102.364494	67.214180	14.804811	6.785323	10.264956	4.000000	4.000000
462191.000000	6978641.000000	99.757744	67.482895	17.184731	9.422684	11.807700	6.472573	7.000000
462221.000000	6978641.000000	90.249870	70.198006	34.797413	19.895784	17.087818	7.000000	7.000000
461591.000000	6978671.000000	100.771545	69.643211	19.722187	12.442594	13.590194	6.035025	6.000000
461621.000000	6978671.000000	100.425430	68.564781	18.751654	9.722018	12.085534	6.000000	6.000000
461651.000000	6978671.000000	100.265068	69.161949	19.319624	11.178365	12.261866	5.483046	5.000000
461681.000000	6978671.000000	100.404503	69.962952	19.776548	11.205590	12.533911	5.000000	5.000000
461711.000000	6978671.000000	100.124840	69.274216	19.379654	10.808146	12.274216	5.000000	5.000000
461741.000000	6978671.000000	100.392105	69.000000	18.731543	10.408243	12.408243	5.000000	5.000000
461771.000000	6978671.000000	99.293877	69.065285	20.152195	11.219950	13.143785	5.856382	6.000000
461801.000000	6978671.000000	98.973900	69.344490	21.026096	12.249545	13.632935	6.000000	6.000000
461831.000000	6978671.000000	98.408226	69.227707	21.175770	12.436975	13.875160	6.000000	6.000000
461861.000000	6978671.000000	97.226746	68.846260	20.749060	13.270223	14.093818	5.804189	6.000000
461891.000000	6978671.000000	95.679352	66.496414	18.664322	10.777660	12.191945	5.000000	5.000000
461921.000000	6978671.000000	97.099579	66.512444	17.718378	9.082710	11.585570	5.000000	5.000000
461951.000000	6978671.000000	97.569534	66.328842	16.853615	9.216729	11.747970	5.000000	5.000000
461981.000000	6978671.000000	98.901321	66.783272	16.943626	8.851903	11.393366	5.000000	5.000000
462011.000000	6978671.000000	99.682953	67.947144	17.986477	10.183475	12.049983	5.000000	5.000000
462041.000000	6978671.000000	99.725288	69.191696	19.228529	10.071092	11.877353	5.000000	5.000000
462071.000000	6978671.000000	99.011879	68.250175	17.825926	9.813426	12.306266	5.000000	5.000000
462101.000000	6978671.000000	99.971069	66.250473	14.730639	7.246678	10.478330	4.735428	5.000000
462131.000000	6978671.000000	101.180984	66.158142	14.000000	6.940196	10.253937	4.000000	4.000000
462161.000000	6978671.000000	101.847183	66.610207	14.115114	6.460253	10.000000	4.000000	4.000000
462191.000000	6978671.000000	97.665306	65.764000	16.029118	7.810652	10.777275	6.472573	7.000000
462221.000000	6978671.000000	85.546822	66.603241	35.003162	20.093317	17.906269	7.000000	7.000000
461591.000000	6978701.000000	100.373413	69.602608	20.045092	12.804916	13.893062	6.000000	6.000000
461621.000000	6978701.000000	100.270607	68.000000	18.251888	9.798797	12.061651	6.000000	6.000000
461651.000000	6978701.000000	99.733902	69.033905	19.282553	11.017454	12.751355	5.483046	5.000000
461681.000000	6978701.000000	99.782021	69.703239	19.855993	11.065223	12.703237	5.000000	5.000000
461711.000000	6978701.000000	100.228622	69.314041	19.438171	10.314043	12.000000	5.000000	5.000000
461741.000000	6978701.000000	100.533524	69.240120	18.981222	10.240117	12.240117	5.000000	5.000000
461771.000000	6978701.000000	99.457657	69.200699	20.176596	11.667179	13.244351	5.415565	5.000000
461801.000000	6978701.000000	98.363808	69.823463	21.636192	12.446218	13.623528	5.485256	5.000000
461831.000000	6978701.000000	98.416000	69.584000	21.382132	12.069254	13.300610	5.485256	5.000000
461861.000000	6978701.000000	98.726608	69.218475	20.022329	11.609262	13.219025	5.390237	5.000000
461891.000000	6978701.000000	96.017273	65.828568	17.112791	9.610263	11.627535	5.000000	5.000000
461921.000000	6978701.000000	96.572388	65.188148	16.917978	9.306112	11.296052	5.000000	5.000000
461951.000000	6978701.000000	99.025604	66.636749	16.366577	8.552120	11.074810	5.000000	5.000000
461981.000000	6978701.000000	99.239235	67.535240	17.020494	8.808672	11.774472	5.000000	5.000000
462011.000000	6978701.000000	99.162170	68.630096	18.430401	10.277522	12.477218	5.000000	5.000000
462041.000000	6978701.000000	99.493958	69.657921	19.752262	10.294041	12.760963	5.000000	5.000000
462071.000000	6978701.000000	98.515732	68.780449	18.515238	10.014295	12.249529	5.000000	5.000000
462101.000000	6978701.000000	99.171631	66.379051	14.365143	6.929463	10.443564	4.871615	5.000000
462131.000000	6978701.000000	101.529640	66.463722	13.508101	6.463719	10.167667	4.514744	5.000000
462161.000000	6978701.000000	101.629486	66.000000	14.000000	6.000000	10.000000	4.514744	5.000000
462191.000000	6978701.000000	94.854240	64.439888	16.368629	9.106921	11.089419	6.987318	8.000000
461591.000000	6978731.000000	99.137421	70.239983	19.462376	11.515655	13.381409	6.000000	6.000000
461621.000000	6978731.000000	99.109383	68.020660	18.757809	10.149364	12.449641	6.000000	6.000000
461651.000000	6978731.000000	98.913765	68.423965	18.754738	9.956302	12.364683	5.483046	5.000000
461681.000000	6978731.000000	99.772369	68.979645	18.713385	10.046696	12.496096	5.000000	5.000000
461711.000000	6978731.000000	100.866844	69.360649	19.320789	10.587074	12.574477	5.000000	5.000000
461741.000000	6978731.000000	99.797218	70.045624	21.468775	12.784316	13.467627	5.000000	5.000000
461771.000000	6978731.000000	99.846596	70.071747	21.095098	12.169143	13.318020	5.000000	5.000000
461801.000000	6978731.000000	99.268456	70.000000	21.307074	12.354524	13.091957	5.000000	5.000000
461831.000000	6978731.000000	98.944313	69.960335	21.583998	12.406866	13.756018	5.000000	5.000000
461861.000000	6978731.000000	100.106003	69.748337	20.037785	11.605480	12.938710	5.000000	5.000000
461891.000000	6978731.000000	99.299660	68.167732	18.263084	9.987045	12.105682	5.000000	5.000000
461921.000000	6978731.000000	100.410141	67.748802	17.206127	8.536513	11.022055	5.000000	5.000000
461951.000000	6978731.000000	101.079262	67.197929	15.316601	7.377099	10.510165	5.000000	5.000000
461981.000000	6978731.000000	100.369408	67.051033	15.146387	7.517249	10.674906	5.000000	5.000000
462011.000000	6978731.000000	100.219696	67.725449	16.135849	8.268725	11.440440	5.000000	5.000000
462041.000000	6978731.000000	100.199692	70.370819	19.457129	10.512901	12.752174	5.000000	5.000000
462071.000000	6978731.000000	99.812202	69.935120	18.981346	11.274192	12.950871	5.000000	5.000000
462101.000000	6978731.000000	101.753082	68.498505	16.131868	8.664562	11.107625	5.000000	5.000000
462131.000000	6978731.000000	102.813530	67.769150	13.908881	6.492283	10.000000	5.000000	5.000000
462161.000000	6978731.000000	102.077484	66.511772	14.785753	6.520797	10.127921	5.000000	5.000000
462191.000000	6978731.000000	92.509987	66.065628	23.708525	17.058029	16.230034	7.472573	8.000000
461591.000000	6978761.000000	99.972595	69.764015	20.455946	11.591075	13.436412	6.684458	7.000000
461621.000000	6978761.000000	97.514671	67.001617	18.043848	9.333418	12.082942	6.684458	7.000000
461651.000000	6978761.000000	97.756119	67.387894	18.038443	9.850101	12.038443	5.813670	5.000000
461681.000000	6978761.000000	99.560013	68.499382	17.980722	9.980721	12.074363	5.000000	5.000000
461711.000000	6978761.000000	99.797218	68.995308	18.758553	11.082444	12.756685	5.000000	5.000000
461741.000000	6978761.000000	99.034691	70.107521	21.367216	12.451537	13.904482	5.000000	5.000000
461771.000000	6978761.000000	100.062691	70.045319	20.397717	10.862036	12.760670	5.000000	5.000000
461801.000000	6978761.000000	100.411293	70.017860	20.344990	10.849335	12.614806	5.000000	5.000000
461831.000000	6978761.000000	99.830383	70.684456	21.425583	13.334942	14.009583	5.000000	5.000000
461861.000000	6978761.000000	99.936501	70.443275	20.905422	12.357343	13.386337	5.000000	5.000000
461891.000000	6978761.000000	99.437569	69.142296	19.665863	12.320688	13.351496	5.000000	5.000000
461921.000000	6978761.000000	100.881760	68.314056	17.368425	8.786023	11.559627	5.000000	5.000000
461951.000000	6978761.000000	101.538055	67.468147	16.096426	8.216643	11.182082	5.000000	5.000000
461981.000000	6978761.000000	101.154457	67.400909	15.357911	7.610096	10.569800	5.000000	5.000000
462011.000000	6978761.000000	100.834801	68.075493	15.564806	7.832345	11.099411	5.000000	5.000000
462041.000000	6978761.000000	100.347466	69.377579	17.563929	8.737935	11.492616	5.000000	5.000000
462071.000000	6978761.000000	99.966217	69.620911	18.876080	10.173029	12.258635	5.000000	5.000000
462101.000000	6978761.000000	102.202049	68.756485	16.639221	9.071328	11.531461	5.181088	5.000000
462131.000000	6978761.000000	103.546043	69.324532	16.070284	8.161019	11.360131	5.684458	6.000000
462161.000000	6978761.000000	100.639153	67.372421	15.669462	7.966713	10.847969	5.684458	6.000000
462191.000000	6978761.000000	89.771278	67.312378	28.833385	24.488434	20.620378	9.257539	11.000000
461591.000000	6978791.000000	98.792274	68.805679	20.460993	13.562546	14.335199	7.000000	7.000000
461621.000000	6978791.000000	97.208916	66.989975	17.474289	9.142427	11.877965	7.000000	7.000000
461651.000000	6978791.000000	97.204872	67.775124	18.756960	10.273913	12.516954	5.966092	5.000000
461681.000000	6978791.000000	98.920021	69.296761	19.464268	11.326490	13.000000	5.000000	5.000000
461711.000000	6978791.000000	100.198624	69.596581	18.903244	10.722224	12.681202	5.000000	5.000000
461741.000000	6978791.000000	99.714172	69.683052	19.752302	11.288035	12.752303	5.000000	5.000000
461771.000000	6978791.000000	100.724442	70.066673	19.824455	11.076941	12.389905	5.000000	5.000000
461801.000000	6978791.000000	100.490364	70.026100	19.466133	10.675017	12.389905	5.000000	5.000000
461831.000000	6978791.000000	101.048264	71.000000	20.174599	11.457737	13.222865	5.000000	5.000000
461861.000000	6978791.000000	100.359367	70.285004	20.225430	11.433505	13.016545	5.000000	5.000000
461891.000000	6978791.000000	99.928535	69.920410	19.778585	11.456142	13.142356	5.000000	5.000000
461921.000000	6978791.000000	100.804176	69.013062	17.969461	9.346305	12.466010	5.000000	5.000000
461951.000000	6978791.000000	100.886452	68.244568	16.839863	8.393802	11.290642	5.000000	5.000000
461981.000000	6978791.000000	101.783737	68.000000	16.215773	7.215774	10.535732	5.000000	5.000000
462011.000000	6978791.000000	102.149216	68.146271	16.146267	7.461316	10.681999	5.000000	5.000000
462041.000000	6978791.000000	101.181023	68.515083	16.181021	8.042562	11.000440	5.000000	5.000000
462071.000000	6978791.000000	100.009979	69.225060	17.918556	8.918556	11.949031	5.000000	5.000000
462101.000000	6978791.000000	101.902611	69.279160	17.369410	8.794397	11.731340	5.264572	5.000000
462131.000000	6978791.000000	101.958923	69.935013	18.440491	9.955618	12.326848	6.000000	6.000000
462161.000000	6978791.000000	97.131638	67.868782	18.161198	10.473449	12.635912	6.000000	6.000000
462191.000000	6978791.000000	90.423447	71.075462	37.233902	39.230343	26.910776	9.881487	11.000000
461591.000000	6978821.000000	99.415077	71.186951	21.714790	15.510041	15.456591	7.000000	7.000000
461621.000000	6978821.000000	100.824699	69.253609	17.583050	9.527241	11.801302	7.000000	7.000000
461651.000000	6978821.000000	99.830315	69.418587	18.916008	10.845567	12.643131	5.966092	5.000000
461681.000000	6978821.000000	99.784920	69.716393	19.746513	11.630803	13.099211	5.000000	5.000000
461711.000000	6978821.000000	101.438553	69.797668	18.956724	10.432482	12.236855	5.000000	5.000000
461741.000000	6978821.000000	100.569580	69.990227	19.352621	10.393524	12.352621	5.000000	5.000000
461771.000000	6978821.000000	100.459106	70.481956	20.366018	11.027585	12.875978	5.000000	5.000000
461801.000000	6978821.000000	100.782021	69.782021	19.758488	11.081981	12.762121	5.000000	5.000000
461831.000000	6978821.000000	101.339920	70.755920	20.016373	11.159046	12.898463	5.000000	5.000000
461861.000000	6978821.000000	100.952629	70.882004	19.428129	10.322149	12.293845	5.000000	5.000000
461891.000000	6978821.000000	100.356735	70.825699	20.525906	11.412556	13.269596	5.000000	5.000000
